cityid,hotelname,locality,starrating,rent,freebreakfast,freewifi,pincode,hasswimmingpool,hoteldescription
706,The Hans Coco Palms,"Baliapanda Near light house, Swargdwar, Puri, Orissa",3,8688,f,f,752001,t,"3-star hotel in Puri with outdoor pool, restaurant"
706,Toshali Sands Ethnic Village Resort,"Konark Marine Drive, Po Baliguali, Puri, Orissa",4,6098,f,f,752002,t,"Bayfront resort in Puri with outdoor pool, restaurant"
746,Comfort Inn Legacy,"Panchnath Main Road, Limda Chowk, Rajkot, Gujarat",3,3193,t,t,360001,f,3-star Rajkot hotel with restaurant
746,Fortune Park JPS Grand,"150 Feet Ring Road, Near Mavdi Circle, Rajkot, Gujarat",5,4231,t,t,360004,t,"Luxury hotel in Rajkot with outdoor pool, restaurant"
746,Heritage Khirasara Palace,"Kalawad Road, Nr Metoda G.I.D.C., Khirasara (Ranmalji), Rajkot, Gujarat",4,4978,t,t,360021,t,"4-star hotel in Rajkot with 2 restaurants, outdoor pool"
746,OYO Premium Gondal Road NH27,"Krishna Park Circle, Gondal Road, Rajkot",3,3195,t,t,360004,f,3-star hotel in Rajkot
746,OYO Premium Jubilee Garden Jawahar Road,"Jawahar Road, Sadar, Opp. Jubeli Garden, Rajkot, Gujrat",3,7200,t,t,360001,f,3-star Rajkot hotel with restaurant
746,OYO Premium Limda Chowk,"Opp. Tata Indicom, near Srinath Travels, Rajkot",3,11197,t,t,360001,f,3-star Rajkot hotel with restaurant
746,OYO Rooms Limda Chowk,"Limda Chowk, Nr. Jalaram Chikki, Opp. Shastri Maidan, Rajkot",3,2234,t,t,360001,f,3-star Rajkot hotel with bar/lounge
746,OYO Rooms Limda Chowk II,"7th Floor, Sudarshan Commercial Centre, Rajkot",3,2080,t,t,360001,f,Rajkot hotel next to shopping
746,OYO Rooms Phulchhab Chowk II,"Nutan Saurastra Press Road, Phulchhab Chowk, Rajkot",3,2213,t,t,360001,f,Rajkot hotel next to shopping
746,OYO Rooms Race Course Ring Road,"Phulchhab Chowk, Nr. Girnar Cinema, Nr. Maganlal Ice Cream, Rajkot",3,2054,t,t,360001,f,Rajkot hotel next to shopping
746,OYO Rooms ST Bus Station Rajkot,"Behind Bus Station, Karanpara, Kanak Road, Rajkot",3,1106,t,t,380001,f,3-star hotel in Rajkot
746,OYO Rooms Sanganva Chowk Trikon Baugh,"Beside Trikon Baug Chowk, Sir Lakhajiraj Road, Nr. Raj Cinema, Rajkot",3,6388,t,t,360001,f,3-star hotel in Rajkot
746,OYO Rooms Yagnik Road,"3rd Floor, Pramukh Swami Arcade, Nr. Malviya Petrol Pump, Yagnik Road, Rajkot",3,1553,t,t,360001,f,Rajkot hotel next to shopping
746,Regency Lagoon Resort,"Nyari Dam Road, Off. Kalawad Road, Rajkot",5,5220,t,t,360005,t,"Luxury hotel in Rajkot with 2 restaurants, outdoor pool"
746,The Fern Residency,"Near Deluxe Cinema, Kuwadva Road, Rajkot, Gujarat",4,3770,t,t,360003,f,3.5-star Rajkot hotel with restaurant
746,The Imperial Palace Hotel,"Dr. Yagnik Road, Rajkot, Gujarat",4,5100,t,t,360001,t,"4-star hotel in Rajkot with spa, outdoor pool"
803,Aloha On The Ganges,National Highway 58,3.5,8238,t,t,249192,t,3.5
803,Bull's Retreat,"Opp. Indian Oil Petrol Pump,Rishikesh-Badrinnath Road,Shivpuri,Uttarakhand,India",3,4879,f,t,249192,f,3.5
803,EllBee Ganga View,355 Haridwar Road,4,5594,t,t,249201,f,4
803,Ganga Beach Resort,Shesdhara Tapovan,3,4100,t,t,249201,t,4
803,Ganga Kinare - A Rive ide Boutique Hotel,237 Veerbhadra Road,4,6213,f,t,249201,f,4
803,Hotel Yog Vashishth,Near Parmarth Niketan,3,2600,t,t,249304,f,3
803,OYO Premium Ganges Marine Drive,Kailash Gate Beside Iskon Temple,3,6120,t,t,249201,f,3
803,OYO Premium Mukti Dham Rishikesh,Near vanprasth Ashram,3,7301,t,t,249304,f,3
803,OYO Premium Tapovan 1,Nr Mahrishi MaheshYogi Mahila DhyanPeeth,3,2947,t,t,249192,f,3
803,Rishikesh Sadan,Near RTO Check Post Aamkhala Tapovan,2.5,1390,f,f,249201,f,3
803,V Resorts Rajaji National Park,Khara af,3.5,5000,t,t,249306,t,3.5
926,Aditya Home Stay,"Shoghi, Shimla",3.5,3780,t,t,171219,f,"Family hotel in Shoghi with restaurant, conference center"
926,Baba Resort,"Subathu Road, Kasauli, Dharampur,",4,7147,t,t,173209,f,Dharampur upscale hotel with restaurant
926,Cedar Height Resorts,"CHAIL-KUFRI ROAD, KOTI SHIMLA",2,3000,t,t,171218,f,Hill-view resort with parking & dining available
926,Clarke's Hotel Shimla,"The Mall, Shimla",4,8413,f,t,171001,f,"4-star hotel in Shimla with restaurant, bar/lounge"
926,Club Mahindra Kandaghat,"Shimla Hills, Kalka ",3.5,8161,f,t,173215,f,"3.5-star resort in Shoghi with bar/lounge, conference center"
926,Club Mahindra Mashobra,"Mashobra, Chharabra, Shimla",3,4759,f,t,171007,f,"Mountain hotel in Shimla with 2 restaurants, bar/lounge"
926,East Bourne Resort & Spa,"Bishop Cotton School, Khallini, Shimla",4,7141,f,t,171002,t,"4-star hotel in Shimla with 3 restaurants, spa"
926,Fernhill Resort Chail,Blossom Hill Chail Shimla,2.5,4150,f,t,173217,f,"Chail resort with restaurant, conference center"
926,Golden Palms Hotel & Spa,"Haripur Road, Barotiwala",3.5,1759,t,t,173205,f,"Baddi ski-in/ski-out hotel with spa, ski shuttle"
926,Honeymoon Inn,"The Mall, Shimla",3,6113,t,t,171001,f,Mountain Shimla hotel with restaurant
926,Hotel Asia The Dawn,"Tara Devi, Kachi Ghati",3,2404,t,t,171010,f,"3-star hotel in Shimla with restaurant, bar/lounge"
926,Hotel Chail Residency,"Chail Road, Chail,Shimla",2.5,2625,t,f,173217,f,Mountain Chail hotel with restaurant
926,Hotel Chaman Palace," Kali Bari Temple, Shimla",2.5,2263,t,t,171003,f,No-frills Shimla hotel with restaurant
926,Hotel Combermere,"The Mall, Shimla",3.5,7233,t,t,171001,f,3.5-star Shimla hotel with restaurant
926,Hotel Grand Sunset,"Kandhaghat-Chail Road, Chail,",2.5,3900,f,f,173217,f,"Mountain hotel in Chail with restaurant, conference center"
926,Hotel Himalayan Escape,"Shimla Hills, Kufri",3,3319,t,t,173217,f,3-star Shilon Bagh hotel with restaurant
926,Hotel Shimla Inn,"The Mall, Shimla",3,1156,t,t,171001,t,"3-star hotel in Shimla with indoor pool, restaurant"
926,Hotel Springfields,"Chotta Shim, HP, Shimla",3,6138,f,t,171002,f,"3-star hotel in Chhota Shimla with restaurant, bar/lounge"
926,Hotel Willow Banks,"Near Tourism Lift, The Mall, Shimla",4,7993,t,f,171001,f,"4-star hotel in Shimla with 2 restaurants, bar/lounge"
926,Kachighati Valley View,"Sankat Mochan Temple, Kachighati, Shimla",3,3251,t,t,171010,f,"Free continental breakfast, free WiFi, and free parking"
926,Kufri WhiteRidge ,"NH 22, Post Office Fagu, Tehsil Theog, District Shimla",4,6872,t,t,171004,f,"4-star hotel in Kufri with restaurant, bar/lounge"
926,OYO Rooms Mall Road," H.P. High Court Mall Road, Shimla",3,2288,t,t,171001,f,Shimla hotel next to shopping
926,OYO Rooms Waknaghat Shimla,"Solan Shimla Highway, Shoghi",3,7141,t,f,173215,f,"3-star hotel in Shoghi with restaurant, bar/lounge"
926,Oyo Premium Baddi Nalagarh,"Baddi-Nalagarh Highway (NH- 21A),",3,3173,t,t,174101,f,3-star hotel in Baddi
926,Oyo Rooms Sankat Mochan Shimla,"Kachi Ghati Tara Devi, Shimla",3,4742,t,f,171010,f,Shimla hotel next to shopping
926,Radisson Hotel,"Good Wood Estate Lower Bharari Road, Shimla,",4.5,12775,t,t,171001,t,"Luxury hotel in Shimla with outdoor pool, restaurant"
926,Snow Valley Resorts,Ghora Chowki (NH22),3.5,6273,t,t,171005,f,"3.5-star hotel in Shimla with restaurant, health club"
926,Tethys Ski Resort,"Village Nagrot,Narkanda",3,7238,t,t,171213,f,3-star Narkanda hotel with 2 restaurants
926,The Oberoi Cecil,"Chaura Maiden, Shimla",5,15813,t,t,171004,t,"Luxury hotel in Shimla with spa, indoor pool"
926,The Woodstock Resort,"Naldehra, Shimla",2.5,2207,t,t,171007,f,No-frills Shimla hotel with restaurant
926,Toshali Royal View,"Kanda Ghat, Kufri Chail Road",3,4138,t,f,171012,f,"Mountain resort in Shilon Bagh with restaurant, bar/lounge"
926,Toshali Royal View Resort,"PO Munda Ghat, Via Kanda Ghat, Kufri Chail Road, Shilon Bagh, Himachal Pradesh, India",3,4100,f,f,171012,f,"Mountain resort in Shilon Bagh with restaurant, bar/lounge"
926,Treebo Varuna,"5 Sherwood Estate, Gorton Castle Square",3,2783,t,t,171003,f,3-star hotel in Shimla
926,"Wildflower Hall, In the Himalayas","Mashobra, Chharabra, Shimla, Himachal Pradesh, India",5,20500,t,t,171012,t,"Luxury hotel in Chharabra with 2 restaurants, spa"
926,Woodsmoke Resort & Spa,"Village Anandpur, Shoghi, Shimla",3.5,7581,t,t,173219,f,3.5-star Shimla hotel with restaurant
998,Hotel Mirage,"New Era School Road, Raj Bagh, Srinagar, Jammu and Kashmir",3,6824,t,t,190008,f,"3-star hotel in Raj Bagh with restaurant, 24-hour fitness"
998,Lily of Nageen,"Nageen Lake, Hazratbal (Dargah) Road, Near Nigeen Club, Srinagar, Jammu and Kashmir",4,3661,t,t,190001,f,"agīn Bāgh ski-in/ski-out houseboat with ski shuttle, ski passes"
998,The Khyber Himalayan Resort & Spa,"Pinnacle Site, Near Gondola, Gulmarg, Jammu and Kashmir",5,15375,f,f,193403,t,"Luxury resort in Gulmarg with 2 restaurants, spa"
998,The Vintage Gulmarg,"2739 Circular Road, Gulmarg, Jammu and Kashmir",4,10375,t,t,193403,f,"4-star hotel in Gulmarg with 3 restaurants, conference center"
998,"Vivanta by Taj - Dal View, Srinagar","Kralsangri Brein Srinagar, Srinagar, Jammu and Kashmir",5,16625,f,t,191121,t,"Luxury hotel in Srinagar with 2 restaurants, outdoor pool"
1019,Best Western Yuvraj,"Gulambaba Mill Compound, Opposite Railway Station, Surat",4,2668,t,f,395003,f,City-center Surat hotel with restaurant
1019,Budget Inn Bellevue,"Sumul Dairy Road, Near Railway Station, Surat",3,3124,t,t,395008,f,3-star Surat hotel with restaurant
1019,HOTEL ORANGE INTERNATIONAL,"Railway Station Main Road, Next to Mohan Mithai, Surat",4,4172,t,t,395003,f,3.5-star Surat hotel with restaurant
1019,Hotel Sifat International,"Opp Surat Railway Station, Main Road, Near Mohan Mitai, Surat",3,2988,t,t,395003,f,3-star Surat hotel with restaurant
1019,"Lords Plaza, Surat","Delhi Gate Ring Road, Surat",4,4150,t,t,395003,t,"3.5-star hotel in Surat with outdoor pool, restaurant"
1019,OYO Rooms Delhi Gate 3,"Opposite Delhi gate, Ring road, Surat",3,2997,t,t,395003,f,Surat hotel next to shopping
1019,OYO Rooms Near Station Gulambaba Road 2,"7/278 Gulambaba Mill compound, Opposite Station Road, Surat",3,2596,t,t,395003,f,3-star hotel in Surat
1019,OYO Rooms Railway Station Jain Dharamshala,"Next to Jain Dharmshala, Opposite Surat Railway Station, Surat",3,3395,t,t,395003,f,Surat hotel next to shopping
1019,OYO Rooms Textile Market,"Surat Textile Market complex, Ring Road, Surat",3,3773,t,t,395002,f,Surat hotel next to shopping
1019,The Gateway Hotel Athwalines,"Near Parle Point Athwa Lines, Ambika Niketan, Surat",4,6747,f,t,395007,t,"Luxury hotel in Surat with 2 restaurants, spa"
1074,36 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,4250,t,t,683515,f,Vypin beachfront resort with restaurant
1074,37 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,4900,t,t,683515,f,Vypin beachfront resort with restaurant
1074,38 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,8000,t,t,683515,f,Vypin beachfront resort with restaurant
1074,39 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,8000,t,t,683515,f,Vypin beachfront resort with restaurant
1074,40 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,9500,t,t,683515,f,Vypin beachfront resort with restaurant
1074,41 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,9500,t,t,683515,f,Vypin beachfront resort with restaurant
1074,42 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,8000,t,t,683515,f,Vypin beachfront resort with restaurant
1074,43 PALMS BOUTIQUE RETREAT,"1/485, Pallipuram - Munambam Rd, Cherai Beach, Vypin, Kerala, 683515, India",4,8000,t,t,683515,f,Vypin beachfront resort with restaurant
1074,Casino Hotel,"T.B Road, Thrissur, Kerala, 680021, India",4,2361,t,t,680021,f,"4-star hotel in Thrissur with restaurant, bar/lounge"
1074,Hare Krishna Inn,"Manjira Road, North Nada, Kerala, Guruvayur, Thrissur, 680101, India",3,1118,f,t,680101,f,3-star beach hotel in Guruvayur with restaurant
1074,OYO Rooms East Nada,"Door No 27/636-1, Nr Balakrishna Theater, East Nada, Guruvayur, Kerala, 680104, India",3,2554,t,t,680104,f,3-star hotel in Guruvayur
1114,Anjani Hotel,Haveli Anjani Ji Ki 77 Gangour Ghat Marg Udaipur Rajasthan 313001 India,3,2078,f,t,313001,t,"3-star hotel in Udaipur with outdoor pool, restaurant"
1114,Bhairavgarh By Zennia Hotels,Maharana Pratap Khel Gaon 200 ft Road Chitrakoot Nagar Bhuwana Udaipur Rajasthan 313004 India,3.5,4205,t,t,313004,t,"Adults-only hotel in Udaipur with outdoor pool, bar/lounge"
1114,Cambay Resort Udaipur,No. 439-442 RIICO Bhamashah Indstr. Area Kaladwas Udaipur Rajasthan 313004 India,2,7937,t,t,313001,t,"4-star hotel in Udaipur with outdoor pool, indoor pool"
1114,Chunda Palace,1 Haridas Ji Ki Magri Main Road Udaipur Rajasthan 313001 India,3.9,13246,t,t,313001,t,"Luxury hotel in Udaipur with outdoor pool, indoor pool"
1114,Club Mahindra Udaipur,Paras Hill Resort NH- 8 Balicha Near Indo American School Udaipur Rajasthan 313001 India,3,6194,t,t,313001,t,"4-star resort in Udaipur with outdoor pool, restaurant"
1114,Devendra Garh,"Sony Ji Ki Bari, Adjoining The Leela Kempenski, Udaipur, rajasthan, 313001 India",3,6103,t,t,313001,t,3-star hotel in Udaipur
1114,Fateh Prakash Palace,"Lake Pichola, The Palace Complex, Udaipur, Rajasthan, 313001, India",3.9,30380,t,t,313001,t,"4-star hotel in Udaipur City Centre with spa, outdoor poo"
1114,Garden Hotel,"Gulab Bagh Road, Udaipur, Rajasthan, 464340 India",3,6425,t,t,464340,f,Udaipur hotel in city center
1114,Hibiscus Guest House,190 Naga Nagri Opp. Leela Palace Chandpole Udaipur Rajasthan 313001 India,3,3363,f,f,313001,f,City-center Udaipur guesthouse with restaurant
1114,Horizon Hotel,57/2 Nr. Raymond Shop Sukhadia Circle Udaipur Rajasthan 313001 India,3.5,4244,t,t,313001,f,City-center Udaipur hotel with restaurant
1114,Hotel Amar Kothi,Haridas Ji Ki Magri Near Oberoi Udaivilas Udaipur Rajasthan 313001 India,3,4499,t,f,313001,f,3-star hotel in Udaipur
1114,Hotel Ashish Palace,"125 Chetak Marg, Chamanpura, Opposite Punjab National Bank, Udaipur, Rajasthan, 313001, India",3,3690,t,t,313001,f,"3-star Udaipur hotel with restaurant,Free WiFi and free parking"
1114,Hotel Baba Palace,"155, Jagdish Chowk, Udaipur, Rajasthan, 313001, India",2.5,2304,f,t,313001,f,"Udaipur City Centre hotel with 2 restaurants, bar/lounge"
1114,Hotel Dayal,10 Bhupalpura Opp. Kothari Bhawan Near Shastri Circle Udaipur Rajasthan 313001 India,3,2369,t,t,313001,f,City-center Udaipur hotel with restaurant
1114,Hotel Dream Palace,"Sukhadia Circle Sahelion, ki bari link road, Udaipur, Rajasthan, 313004 Indi",2.5,3875,t,t,313001,f,"Udaipur hotel with restaurant, conference center"
1114,Hotel Gorbandh,"138 138 A inside udaipole, Udaipur, Rajasthan, 313001, India",2.5,2388,f,t,313001,f,City-center Udaipur hotel with restaurant
1114,Hotel Lakend,"Fatehsagar Lake Shore, Alkapuri, Udaipur, Rajasthan, 313001, India",4,14975,t,t,313001,t,"4-star hotel in Udaipur with spa, outdoor pool"
1114,Hotel Padmini Palace,"27 Gulab Bagh Road, Udaipur, Rajasthan, 313001, India",3.5,4106,f,t,313001,f,"3.5 star City-center with restaurant , Free WiFi and free parking"
1114,Hotel Poonam Haveli,"39, Lal Ghat, Udaipur, Rajasthan, 313001, India",3.5,3888,t,t,313001,f,"3.5-star hotel in Udaipur with restaurant, bar/lounge"
1114,Hotel Royal Pratap Niwas,"A-8, Krishna Complex, Trident Road, Udaipur, Rajasthan, India",3.5,8997,f,t,313202,f,3.5-star Udaipur hotel with 2 restaurants
1114,Hotel Sarovar,"On Pichola Lake, Hanuman Ghat, Outside Chandpole Gate, Udaipur, Rajasthan, India",3,4499,t,t,313001,f,3-star Udaipur hotel with restaurant
1114,Hotel Vishnupriya,"10 Garden Road, Near Gulab Bagh, Udaipur, Rajasthan, 313001, India",3,3979,f,t,313001,t,"3-star hotel in Udaipur with 2 restaurants, outdoor pool"
1114,Jagat Niwas Palace,"23-25 Lal Ghat, Udaipur, Rajasthan, 313001, India",3.5,5481,f,t,313001,f,Udaipur historic hotel with restaurant
1114,Justa Nathdwara,"Nichi Odan Haldi Ghati Road, Tehsil, Dist. Rajsamand, Nathdwara, Rajashthan, 313323, India",3.5,3944,t,t,313001,t,"3.5-star hotel in Nathdwara with outdoor pool, restaurant"
1114,Le ROI Udaipur,"Multi functional Complex, Udaipur City Railway Station, Udaipur, Rajasthan, 313001, India",3.5,3925,f,t,313001,f,"3.5-star hotel in Udaipur with restaurant, bar/lounge"
1114,Mandiram Palace,"71 Panchdevri Ramdwara Chowk, Hanuman Ghat O S Chandpole, Udaipur, Rajasthan, 464340, India",2.5,3324,f,t,313001,f,City-center Udaipur hotel with restaurant
1114,Mewargarh Udaipur by Red Lion Hotels,"Sajjan Garh Road, Near Biological Park, Udaipur, 313001, India",3.5,6055,t,t,313001,t,"3.5-star hotel in Udaipur with indoor pool, restaurant"
1114,Narayans Leela Inn,"33, Jal Darshan Market, R.M.V. Road, Near Gulab Bag, Udaipur, Rajasthan, 313001 India",3,8240,f,t,313001,f,3-star Udaipur hotel with restaurant
1114,OYO Rooms 100ft Road Udaipur,"1, 100 Feet Road, Near University Road, New Bhopalpura, Udaipur, 313001 India",2,3626,t,t,313001,f,"3-star hotel in Udaipur, free wifi"
1114,OYO Rooms Bhuwana Bypass,"2 New Shobhagpura Bypass Rd, Shobhagpura, Udaipur, Rajasthan, 313001, India",3,6282,t,t,313001,f,Udaipur hotel next to shopping
1114,OYO Rooms Celebration Mall,"1B, Alliance Anmol, Near Celebration Mall, Bhuwana, Udaipur, India",2,6133,t,t,313001,f,"3-star hotel in Udaipur, with free wifi, free breakfast"
1114,OYO Rooms Lake Palace II,"Near Central Bus Stand, Sarvaritu Villas,Opp. Sagasji Temple, Udaipur, Rajasthan, 313001 India",3,6849,t,t,313001,f,Udaipur City Centre hotel next to shopping
1114,OYO Rooms Lake Palace Road,"Near Salikha Hanuman Mandir, Kalaji Goraji Lake Palace Road, Udaipur, Rajasthan, 313001 India",3,3527,t,t,313001,f,Udaipur hotel next to shopping
1114,Presidency Blu,"1 Km from Pratap Nagar Chauraha, Pratap Nagar Bhuwana Bypass Road, Udaipur, India",3,4583,f,t,313001,t,"3-star hotel in Udaipur with outdoor pool, indoor pool"
1114,"Q Hotel, Udaipur, India","2-A, New Flora Complex,New Pula Bridge, Fatehpura, Udaipur, Rajasthan, 313001, India",3,5175,t,t,313001,t,"4-star hotel in Udaipur with outdoor pool, restaurant"
1114,RAAS Devigarh,NH8 Near Eklingji Temple Delwara Rajasthan 313202 India,4.5,19108,t,t,313202,t,"Luxury resort in Delwara with spa, outdoor pool"
1114,Raasleela,Sony Ji Ki Bari Adjoining The Leela Kempenski Udaipur rajasthan 313001 India,3,7249,f,f,313001,f,Lakefront Udaipur cottage with restaurant
1114,Radisson Blu Udaipur Palace Resort & Spa,"Near Fateh Sagar Lake, Ambamata, Udaipur, Rajasthan, 313001 India",3.2,15938,t,t,313001,t,"Lakefront hotel in Udaipur with 3 restaurants, spa"
1114,Rajputana Udaipur - A jüSTa Resort,Hiran Nagri Sec 11Near Savina Nath Udaipur Rajasthan 313001 India,3.7,8277,t,t,313001,t,"4-star hotel in Udaipur with outdoor pool, restaurant"
1114,Ramada Udaipur Resort and Spa,Rampura Circle Kodiyat Road Udaipur Rajasthan 313001 India,3.4,23438,t,t,313001,t,"Mountain resort in Udaipur with 2 outdoor pools, spa"
1114,Shiv Niwas Palace,"The City Palace Complex, Udaipur, Rajasthan, 313001 India",4.1,28000,t,t,313001,t,"Lakefront hotel in Udaipur City Centre with 2 restaurants, spa"
1114,Taj Lake Palace,Lake Pichola P.O. Box 5 Udaipur Rajasthan 313001 India,4.8,48231,t,t,313001,t,"Lakefront hotel in Udaipur with 3 restaurants, spa"
1114,Tatsaraasa Resort and Spa Udaipur,"Village Bhilwara, Gram Panchayat Lakhawali, Udaipur, Rajasthan, 313011, India",5,11000,t,t,313011,t,"Luxury resort in Udaipur with outdoor pool, restaurant"
1114,The Amargarh Udaipur,"Opp. Indo American School,, Shetji Ki Kundal, Balicha, Udaipur, Rajasthan, 313001, India",3.7,7250,t,t,313001,t,"4-star resort in Udaipur with outdoor pool, restaurant"
1114,The Ananta Udaipur,"Village Bujhda, Tehsil Girwa, Kodiyat Road, Udaipur, Rajasthan, 313001, India",5,19188,t,t,313001,t,"Luxury hotel in Udaipur with outdoor pool, restaurant"
1114,The Fern Residency Udaipur,"Plot No 1, Madhu Nursery Compound, Near Sevashram Flyover, Hiran Magri, Udaipur, Rajashtan, 313001, India",4,12435,t,t,313001,f,"4 star,Udaipur upscale hotel with restaurant"
1114,The Lalit Laxmi Vilas Palace,Opp Fateh Sagar Lake Udaipur Rajasthan 313004 India,4,26156,t,t,313004,f,"Lakefront palace in Udaipur with 2 restaurants, bar/lounge"
1114,The Lavitra Udaipur,"Shivrati Kothi, Ambamata Scheme, Near Fatehsagar lake, Udaipur, Rajasthan, 313001, India313001",3.5,3409,f,t,313001,f,"3.5-star hotel in Udaipur with outdoor pool, restaurant"
