train_no,station_code,seq
51914,SRE,1
69140,PLG,26
13010,DDN,1
12904,BRC,31
14682,JUC,1
64592,ALD,31
69149,VR,1
12480,AKV,4
15115,CH,15
19062,BDTS,28
12917,GDA,5
40048,MSB,18
16021,BNCE,14
22682,MYA,10
22933,BRC,6
12307,ETW,17
18005,JDB,48
19020,BRC,79
14682,SRE,14
12107,TNA,2
54412,MUT,1
74984,MKS,8
97054,TNA,8
16507,RNR,37
22967,AN,8
22953,ANND,21
12416,NDLS,2
13152,LKO,47
18449,BARH,24
40049,TBM,18
6002,MS,15
40342,MSB,2
18406,AN,7
95134,KJT,1
1442,KK,13
11071,PLP,38
25657,GHY,33
97304,DR,10
40309,MS,4
11060,PLP,16
22684,STA,7
11013,TUP,33
22928,ST,9
18414,CTC,6
22865,RIG,9
54423,BNW,23
18645,CTC,17
40109,MS,4
64451,PNP,18
22943,BSR,7
97415,DR,1
11078,NDLS,28
53211,PWS,3
22430,SNP,15
12225,RDL,8
55132,BCY,1
64208,CNB,1
18646,PAP,17
22953,ST,13
13050,LDH,8
11206,AWB,12
14265,LKO,22
19015,VAPI,14
12163,YA,17
14853,ON,12
54310,DEC,15
96103,KJT,9
13049,LKO,78
12708,NGP,4
12381,CNB,18
12703,BAM,10
12925,SGZ,16
22685,PNP,16
15648,JMP,19
22482,SUJH,11
22909,BL,1
12766,GWD,15
12933,ADI,11
12640,BNC,2
22928,ANND,5
12769,GWD,13
13049,SLN,72
12146,CTC,4
12055,NDLS,1
97135,KYN,17
12782,MMR,12
98120,PNVL,1
64591,CNB,31
22663,PMY,25
17405,SC,45
12704,MRGA,4
40121,MS,4
40070,MS,15
12409,BHS,26
12680,SA,4
40112,TBM,1
40133,MS,4
12118,TNA,9
22643,CBE,5
12669,WL,6
76851,KIK,1
58702,ABKP,1
54411,DSB,20
12426,NDLS,5
22443,RMA,13
56221,TK,14
12236,SPJ,10
54633,HSR,8
13151,BSB,37
40022,MS,15
22683,YNK,2
66535,SBC,1
19421,ANND,3
11072,STA,9
12762,BZA,8
40114,TBM,1
12424,GHY,15
40380,MSB,2
15670,DPU,2
18410,BBS,4
64451,DLI,1
19578,UD,15
14724,SSB,10
12673,MAS,1
19015,AKV,28
22644,BZA,31
22607,ERS,1
56226,TK,1
12955,SWM,17
11077,FDB,38
12318,KOAA,23
97004,KYN,1
12980,BRC,10
14036,SAG,9
12086,DMV,6
19019,SWM,62
40142,MSB,6
12550,JRC,3
54307,DLI,23
12610,VN,9
20814,SJP,13
64533,ANDI,4
7604,GY,8
97052,TNA,8
22827,DURG,13
12629,PUNE,9
12674,MAS,9
12926,BL,36
12908,BVI,4
20903,STA,9
12307,CNB,16
12277,CTC,6
13131,PNC,41
63232,DURE,3
22138,NGP,14
99010,TNA,2
97342,TNA,1
97359,DR,8
12908,NZM,1
55013,CPR,1
12830,CHE,6
97100,TNA,8
15648,LTT,55
40071,TBM,18
51912,SRE,1
12178,HWH,34
19061,RMR,28
15903,KNE,16
19311,ST,8
98074,PNVL,1
12340,HWH,13
19263,DEC,27
40128,MSB,2
22828,BLGR,10
97022,KYN,1
12078,NLR,7
59722,RHG,29
11092,BH,11
66524,SBC,16
12842,BAM,8
54784,HNS,18
19027,ND,7
12939,KYN,3
14215,ALD,1
16501,BRC,3
18215,LDH,19
64093,DSJ,6
11077,GWL,32
54056,AMRO,21
12872,JGM,28
19218,ADH,32
12713,SC,9
1705,VAPI,3
40321,TBM,18
56766,TEN,12
99035,PNVL,2
95136,KYN,7
19027,JAT,33
40064,MS,15
74920,JUC,1
15160,UMR,17
95742,DR,12
11017,TNA,2
15630,KNE,12
12675,TUP,10
14318,SRE,4
99024,TNA,2
22960,JAM,1
12513,CHE,6
58434,BBS,12
40324,TBM,1
17480,VKI,4
54308,MB,23
51433,LUR,38
64012,NZM,9
13005,HWH,1
13049,JRC,107
11071,NGN,8
97058,TNA,8
11072,TNA,40
22125,ASR,10
22863,BBS,5
12616,BPP,35
11078,PC,56
22959,JAM,21
22417,SLN,3
18406,MSMD,22
22864,BBS,8
12646,TUP,23
97317,DR,8
19045,RSR,32
74676,GSP,7
22916,BH,26
51318,CCH,7
12243,MAS,1
22150,UD,9
51901,FDB,23
54637,JRC,6
12647,TUP,2
20814,SBP,33
12358,BSB,8
12940,RMA,6
63233,ZNA,26
12294,ALD,1
12391,PNBE,13
12465,UJN,3
67297,BPP,14
56223,SBC,1
12163,DR,1
22866,NGP,13
11092,KYN,4
12014,NDLS,8
22824,CNB,2
40406,TBM,1
22417,LKO,5
64082,OKA,5
22967,MYR,17
74846,MHRG,22
64492,FDB,7
11017,MS,19
11014,KYN,32
13050,ZNA,55
12493,ST,6
18202,STA,15
59442,BVI,72
97035,DR,1
2731,MKU,14
18646,SORO,51
54810,SUJH,29
13152,JRC,12
15659,GHY,33
19302,NZB,11
99006,TNA,2
22629,CBE,18
95703,TNA,7
54604,LDH,1
12622,GWL,3
1706,BRC,10
16306,ERS,17
19061,SGZ,10
12656,ND,40
51909,SMQL,24
54421,DEC,4
56513,KIK,1
97061,TNA,17
14806,TK,36
55616,LKA,31
19312,RTM,5
12498,LDH,5
22916,JU,10
12252,ATP,23
12381,ETW,19
12356,BSB,15
22859,PURI,1
12254,BBS,14
54638,JUC,1
97436,DR,10
12825,CNB,8
97381,DR,8
18645,CHE,32
12509,KNE,31
97047,DR,8
40335,TBM,18
54313,CH,1
93034,DRD,1
12646,WL,13
12301,HWH,1
22663,WL,7
18405,ADI,40
12913,MTY,10
12245,HWH,1
16175,MS,1
97055,KYN,24
12655,ND,2
22691,NZM,15
12392,RJPB,22
55664,DMR,22
12712,KVZ,7
12704,TDD,9
54417,DEC,4
59425,BHUJ,1
97092,DR,17
12360,ASN,11
18006,RGDA,7
12923,SJP,4
40013,TBM,18
12962,NVS,16
17479,TUNI,37
12103,MMR,4
15930,BZA,47
97348,DR,10
56652,CLT,20
74846,RE,28
11017,LTT,1
97063,DR,1
22954,VAPI,19
12341,HWH,1
98195,PNVL,2
69169,NDB,23
13010,TLH,16
54414,PM,14
22531,MTJ,22
12104,CNB,2
56035,TCN,1
57517,HYB,1
18216,BYT,24
19325,SVPI,7
16791,ERN,25
12465,JU,29
18206,DURG,24
59037,VAPI,14
96112,KJT,1
12334,DURE,11
16502,ADI,27
14266,LKO,32
11072,LTT,41
12166,MMR,11
12760,MAS,17
12843,ND,42
76836,TPJ,18
59440,BL,45
13152,RK,23
74909,SJNP,3
12352,PNC,2
69171,BH,11
11073,LTT,1
74839,BME,24
64910,PWL,16
11097,TIR,28
12954,VAPI,10
64019,NZM,8
13287,PNC,50
95713,TNA,4
12864,TDD,18
16023,MYA,3
22828,SBP,12
97017,KYN,24
14806,PNU,14
20890,BBS,5
16360,NGP,16
97314,TNA,1
12135,SEG,11
12248,ST,6
69108,ANND,13
22956,BVI,21
56663,TCR,1
19116,BRC,15
11204,SJP,18
22683,HUP,3
40025,TBM,18
12434,NZM,1
14806,BSR,25
22444,ST,4
93032,VR,2
97318,DR,10
12020,HWH,10
19422,SJP,19
19326,FDB,13
98029,PNVL,2
14035,PTK,19
19019,MTC,85
7603,ATP,8
97087,KYN,17
97353,TNA,17
22834,BAM,17
12336,SGG,37
12502,ALD,3
14317,DDN,30
22817,BZA,14
93109,DRD,9
16022,AJJ,20
98162,PNVL,1
12145,MSMD,12
67263,BPP,14
19224,NGO,43
12732,SC,1
22446,LDH,5
22617,TPTY,9
97325,TNA,17
19714,SEH,21
12924,MTY,4
13064,BLGT,1
19708,BH,31
22920,MAS,12
22954,AKV,11
54264,BSB,21
19413,MSH,3
12961,BRC,8
16791,TCR,27
73911,JMP,6
40410,MSB,2
64551,JUC,10
15648,TNA,54
12460,JUC,3
14035,BGZ,4
12842,CTC,11
64097,SSB,6
12331,PNC,11
22935,BRC,5
12683,BNC,13
12765,MBNR,11
59442,DDR,73
12049,AGC,1
54308,HPU,8
22643,ERS,1
12670,STA,7
74919,JRC,6
64156,ETW,1
12655,SEG,16
11088,KJT,3
54309,PM,5
19108,JUC,6
64084,OKA,5
95706,DR,12
22920,PNVL,5
12298,PUNE,1
12548,ADI,1
98140,PNVL,1
12380,ASN,12
12648,TUP,27
69102,ADI,1
76823,TPJ,9
12259,DHN,2
97083,KYN,24
54636,SAG,12
12657,SBC,8
12974,INDB,8
22684,MBNR,22
97048,DR,17
12875,LKO,33
54085,PM,5
97142,KYN,1
12656,SEG,26
12922,BVI,12
12734,VKI,20
99034,TNA,2
12839,BZA,28
12724,MTJ,2
97098,TNA,8
97346,DR,10
19215,BRC,35
22443,VAPI,20
97322,TNA,1
54606,LDH,1
66603,CBE,22
22882,BBS,1
12703,CHE,13
17479,AKP,35
40006,TBM,1
22833,BBS,1
59038,VR,31
40089,MSB,1
19408,MB,7
40372,MS,5
19202,KJT,20
11405,AMI,18
12392,BSB,11
96107,KYN,1
12480,PMY,15
82653,YG,9
12191,AGC,4
22955,BVI,2
57625,SC,1
12010,BH,5
19419,GY,9
40143,MS,4
40365,MS,4
15653,SPJ,16
12618,RN,20
22879,TPTY,21
14056,KNE,27
12417,ALD,1
56513,SBC,57
97049,KYN,24
97068,KYN,1
97065,TNA,17
18609,MMR,25
13049,RK,93
55321,MB,1
12177,AGC,33
66523,YPR,3
7429,CLX,6
22432,JAT,2
64208,AMS,11
12761,WL,9
19027,PNU,10
40027,TBM,18
12303,NDLS,25
97408,TNA,1
15629,EE,6
93011,VR,1
12418,ALD,7
64205,LKO,1
64080,FDB,7
13010,DHN,68
12392,NDLS,1
56264,MYS,17
95902,TNA,1
59024,DRD,11
12356,RJPB,19
12611,NGP,6
64254,ON,4
19311,PUNE,1
22192,SJP,14
19413,UJA,4
82653,BHL,20
12510,BBS,24
12107,LTT,1
12721,AGC,42
95724,DR,6
12117,KYN,3
66014,TRT,10
97080,KYN,1
12019,RNC,10
15206,LJN,27
16507,KJT,24
13201,RJPB,1
22181,GWL,12
40082,MSB,2
12318,LKO,11
12423,DBRT,1
12968,JP,1
66535,RMGM,8
69140,PAD,15
12215,ST,16
14041,DLI,2
22122,CNB,2
12669,ALD,19
12770,SC,1
97365,DR,8
69124,GDA,1
98186,PNVL,1
12934,ST,6
12260,CNB,2
17013,LUR,6
12910,BDTS,9
95912,TNA,1
12240,BRC,4
11018,KYN,28
40055,MS,4
22867,UMR,8
12513,BAM,8
18301,TIG,10
12254,BGP,1
12318,SLN,12
12829,CLX,6
18206,NTV,1
40349,TBM,18
12733,BPP,11
12135,MMR,6
97034,DR,17
12871,TIG,31
22190,MYR,4
19028,JRC,4
11125,INDB,1
12351,BARH,18
12840,NLR,3
14732,PTA,15
12683,TCR,3
22957,ADI,1
40140,TBM,1
12009,ADI,9
14866,ON,25
15160,BRG,27
12969,NLR,10
18425,DURG,28
97422,TNA,1
12376,NLR,24
12956,BRC,15
14646,JRC,8
12875,FZD,37
40325,MS,4
56605,OTP,12
97008,TNA,8
40060,MS,15
19020,MDNR,15
13009,SAN,56
12479,BDTS,17
12723,GWL,13
40151,TBM,18
12539,JBP,11
14318,AGC,14
74003,GGN,8
477,BNW,3
12932,ADI,1
74916,HSX,7
15934,ASR,1
22387,DHN,16
13132,BARH,13
40327,MS,4
12830,BAM,4
14632,SRE,16
30452,KOAA,16
12493,PUNE,1
22452,PNP,4
18405,MKU,31
58413,BBS,29
12947,ND,2
12146,DNKL,5
74836,SUJH,21
11701,SFY,13
19414,KOAA,1
12161,GWL,19
98154,PNVL,1
14632,JUC,5
12118,LTT,10
12017,MTC,3
22182,GWL,4
40066,MSB,18
54283,LKO,18
12844,PURI,43
14723,KAP,3
22883,PURI,1
12630,ASK,12
12762,KMT,6
97091,KYN,24
12409,NZM,35
19215,RWO,62
40072,TBM,1
16853,TBM,2
19321,PNBE,16
22872,EE,6
6541,ASK,3
12703,CTC,6
74903,JUC,1
15159,CPR,1
98082,PNVL,1
7410,KCG,17
40067,MS,4
51913,DLI,1
12333,HWH,1
16854,TPJ,1
18448,BBS,41
22431,JAT,17
40346,TBM,1
13152,KOAA,97
12610,KJM,3
22388,ASN,6
12903,LDH,29
51317,CCH,13
64209,ON,11
12760,OGL,11
54283,SLN,1
11078,SNP,25
18645,BAM,27
55322,KPV,3
14012,JUC,3
22137,NDB,8
14631,SRE,11
22934,BDTS,15
18464,BNC,2
18447,RGDA,23
51901,DSB,30
40367,MS,4
64910,MTJ,26
74913,JRC,6
13403,ASN,8
40095,MSB,1
12425,NDLS,1
14631,JUC,23
54803,PNU,41
19224,JUC,21
40127,MS,4
64156,CNB,16
11087,KJT,23
12241,ASR,6
18463,TDD,22
22992,ST,9
12454,NDLS,1
20813,DURG,20
12639,MAS,1
97372,DR,10
40034,MS,15
12310,PNBE,5
40052,MSB,2
12931,VAPI,3
97119,TNA,17
19326,GWL,17
15648,STA,40
98139,PNVL,2
11092,BHUJ,24
14864,ON,26
95722,KYN,1
16305,MAHE,14
96114,KJT,1
40414,MSB,2
12914,MTY,5
97341,TNA,17
40369,MSB,1
12785,KCG,1
12934,ANND,3
12649,NZM,9
22109,KYN,2
13161,GRMP,11
12243,TUP,5
12834,NN,44
12411,LDH,5
22879,NLR,18
19022,BDTS,23
58411,BBS,1
13403,SNT,13
40333,MS,4
74836,LOHA,18
16528,CLT,5
97056,TNA,8
97074,KYN,1
22643,CHE,17
53212,PNBE,13
12179,AGC,14
40028,MS,15
13005,ZNA,21
11013,KYN,3
12678,ERS,1
15645,KYN,2
22429,LDH,7
53498,JMP,1
12497,PNP,3
16305,CLT,12
15648,JBP,42
12618,ERS,48
22137,BRC,11
17019,JP,1
12216,ND,6
12959,BHUJ,20
74909,PTK,1
15647,BXR,20
73914,JMP,1
40413,TBM,18
12961,RTM,14
54420,GGN,11
12494,PUNE,10
5631,SCL,10
58414,TLHR,43
74648,LDH,10
19046,PPI,21
12179,PNK,4
22916,PMY,12
12237,SRE,8
12940,KYN,11
15007,LJN,36
16508,STR,19
24228,SLN,8
17479,BAM,15
12630,PUNE,6
22884,EE,14
19218,BVI,31
22643,RJPB,43
40037,MSB,1
97115,KYN,17
22683,GY,6
22949,ND,8
16094,NLR,42
54059,DLI,1
82654,TK,17
12632,TPJ,8
19314,SJP,14
14863,ON,7
40152,MS,5
12013,ASR,8
12916,RHG,8
17603,MBNR,3
55308,RMR,1
12976,SGZ,6
24228,LKO,3
98008,PNVL,1
15054,LJN,1
12526,DPU,7
12834,RIG,13
40395,TBM,18
16203,PUT,8
18302,SBP,20
14511,RMU,18
14681,KNN,16
11095,PUNE,17
97415,TNA,10
12864,OGL,12
12902,NVS,9
22482,GGN,3
54784,RE,1
57272,EE,62
12213,DEE,7
12108,ORAI,3
14309,MRA,15
12674,TUP,2
59721,HSR,42
82631,CBE,8
40137,TBM,18
97304,TNA,1
12539,STA,12
11087,SVJR,25
51422,NZB,1
290,AGC,13
12304,BXR,8
40363,MSB,1
64491,FDB,5
12939,RMA,8
12955,JP,19
12357,DHN,3
22401,PNP,2
12880,BBS,1
40007,TBM,18
11017,YA,15
96109,KYN,1
15653,MB,33
12459,JUC,13
97054,DR,17
7758,SC,6
22811,CTC,2
12479,ADI,11
15669,GHY,1
12948,ADI,19
56238,MYA,14
54251,LKO,1
12931,BH,7
17025,WL,12
69147,ANND,1
12350,CNB,2
16359,PNBE,44
16188,CBE,12
11073,YA,13
13006,PNC,44
14723,FZD,14
22884,NRT,11
54474,DSB,27
12669,OGL,3
22482,MHRG,6
66524,YNK,11
97012,TNA,8
14646,MEX,6
15205,LJN,1
12614,SBC,1
14036,MET,7
12192,AGC,21
69113,BRC,1
13050,HWH,106
51701,MYR,17
12264,PUNE,7
12360,KOAA,13
12136,NGP,1
12454,RNC,7
12675,MAS,1
12332,BSB,16
64016,NZM,9
95105,KYN,1
40303,TBM,18
12769,KCG,16
12902,ND,4
15654,BUG,20
19021,BVI,2
14211,PWL,8
16360,BXR,3
6006,SA,9
64560,MTC,16
22651,PLNI,15
12412,CDG,9
97095,DR,8
97096,KYN,1
12764,SC,1
12925,LDH,37
74910,JAT,6
40120,TBM,1
18214,DURG,20
19404,ADI,20
19217,BVI,2
64014,NZM,9
96114,TNA,14
12317,MB,15
18409,PURI,20
12766,KCG,13
15630,MS,39
19021,CNB,22
18449,PNC,26
12880,RIG,8
97105,DR,8
51911,DLI,1
22482,JU,19
56225,TK,14
19420,ND,2
22664,ST,12
66537,SBC,1
15929,EE,6
98023,PNVL,2
12956,RTM,12
14211,MTJ,4
12355,PNBE,2
40117,MS,4
69171,AKV,10
54412,GGN,27
97092,TNA,8
11063,TBM,2
19033,ND,23
12928,BCT,7
18609,PPI,21
13202,KYN,2
19223,NOK,18
56216,MYS,1
40362,MSB,2
40421,MS,4
12146,DURG,18
15651,JAT,43
20904,AN,8
97436,TNA,1
97381,TNA,17
12955,BCT,1
74839,JU,1
12424,NDLS,1
15115,LKO,11
19016,BL,47
12273,HWH,1
12514,BZA,29
13009,BSB,36
16094,MTY,11
97047,TNA,17
12658,AJJ,6
12024,PNBE,1
98118,PNVL,1
12549,LDH,15
19218,SAU,12
56261,BNC,42
12178,SSM,24
12721,SC,2
64089,NZM,1
19708,VAPI,35
64064,NDLS,3
74002,GGN,11
18646,KMT,9
64061,DLI,13
74914,HSX,7
56603,TCR,1
74902,MEX,7
12669,MAS,1
13010,NGG,8
22451,PNP,21
12985,DEE,6
13005,LDH,51
22706,SC,11
95703,DR,3
12235,DPU,6
12648,KCG,14
16057,TRT,4
64558,DLI,28
12923,NGP,12
54471,MDNR,10
12179,ON,2
97061,DR,8
18645,AKP,39
7430,BZA,7
97035,TNA,10
12328,PNBE,12
20813,DNKL,6
14646,KNN,11
56650,OTP,34
22629,RN,6
93029,DDR,1
12871,HWH,1
15960,DBRG,1
22663,JU,27
3101,BBS,7
2732,JP,1
64211,CNB,13
22967,ST,6
22954,BH,10
12462,DEC,15
19708,AKV,32
22910,ST,23
12161,MMR,6
22625,SBC,11
12517,KNE,7
14056,JMP,18
12960,BVI,19
12954,BH,7
12410,BHS,10
12673,TUP,6
67265,HYB,18
18406,ST,5
11205,LTT,1
17604,YPR,1
19311,CCH,2
12240,RTM,3
22643,CTC,23
19718,RE,10
59355,RMA,23
97317,TNA,17
12121,JBP,1
64078,OKA,5
12391,DURE,18
12707,NZM,20
22652,PGT,1
55615,LKA,3
98111,PNVL,2
12670,JBP,9
14055,ALD,55
12435,DPU,5
43823,MSB,1
15930,DBRG,1
57271,TDD,15
22871,BBS,1
54806,PNU,62
51753,STA,4
22859,BZA,14
97058,DR,17
22967,ANND,3
22916,SUJH,5
14212,NZM,4
14808,JP,10
12010,VAPI,7
63545,DHN,13
12976,MBNR,32
13133,BSB,82
19217,SAU,19
19307,INDB,1
22884,YPR,1
47196,SC,1
64210,ON,4
22663,OGL,4
22919,BSR,9
16557,MYA,3
19033,NVS,5
22867,SDL,7
12391,RGD,1
15652,SRE,8
19718,AWR,12
12163,MS,24
95742,TNA,8
12927,BL,3
54810,MHRG,58
59722,BNW,7
93001,DRD,2
40077,TBM,18
69105,ANND,1
12621,WL,3
16053,MAS,1
98203,PNVL,2
57562,AWB,11
7604,YNK,2
64552,ASR,1
18406,ANND,2
11407,CNB,16
59023,VAPI,16
12193,PPI,17
11203,MTY,5
9005,BCT,1
12327,MB,18
19313,INDB,1
12677,SA,6
13131,BARH,32
13134,PWS,24
11014,TUP,2
11204,NSD,7
18425,DNKL,6
20814,NGP,20
64213,CNB,13
13049,CH,88
12318,ASN,22
13134,CTR,72
14732,NBA,14
12527,RMR,1
19301,WHM,17
401,AWB,1
12763,VKI,4
13006,NGG,14
12916,ADI,20
97100,DR,17
59441,BRC,55
12391,SILO,2
19713,NZB,28
18463,VKN,27
51317,PUNE,19
25658,NLV,8
12525,KOAA,1
95123,KJT,9
54464,RKSH,1
54810,JU,1
56107,RASP,3
15112,CPR,14
1705,UJN,7
12035,AF,4
64097,DKZ,3
15665,DMV,9
97342,DR,10
19026,VYA,19
40108,MSB,2
97359,TNA,17
12627,MTJ,34
79429,ADI,5
22705,SC,4
22443,BH,18
22866,SBP,8
66538,RMGM,1
97052,DR,17
11077,JAT,67
56652,MAHE,7
18212,JDB,1
40047,TBM,18
40054,TBM,1
54601,LDH,20
54833,HSR,41
66611,ERS,28
51902,NZM,6
12830,AKP,9
12976,BNC,40
16183,TBM,3
63232,PNBE,18
12979,VAPI,5
40063,TBM,18
12226,DLI,1
12494,ST,5
95140,KYN,7
12317,JUC,21
12410,NZM,1
7430,KMT,8
18645,TUNI,41
11053,AMH,17
54810,RE,64
15115,AMRO,17
66538,SBC,9
12152,HWH,1
22933,RTM,8
12712,BZA,14
12841,HWH,1
12647,KCG,15
19020,RTM,60
95902,DR,5
54833,JP,1
40360,MSB,2
66524,HUP,1
22828,NGP,4
74021,DLI,1
12436,MB,2
12317,SRE,17
19718,CDG,1
12863,BZA,20
16528,TUP,11
97065,DR,8
22960,ND,13
11092,VAPI,7
17479,CHE,24
95719,KYN,8
97408,DR,10
5066,POU,10
15904,GHY,27
12904,RTM,27
95110,KJT,1
12167,KYN,2
13152,MEX,9
11406,AMI,1
16187,KIK,1
97057,KYN,24
12509,HWH,25
12906,ADI,23
19307,MTJ,13
66016,MSB,12
11087,ADI,10
12681,SA,4
12935,ST,10
19413,RTM,17
12711,NLR,10
17013,BMT,14
15657,SNT,6
19263,MSH,13
40065,MSB,1
15055,RMR,21
97111,KYN,24
22880,BBS,21
13137,AMH,22
14512,SAN,16
54810,LOHA,32
11074,GY,6
74002,RE,1
97098,DR,17
97346,TNA,1
15653,SRE,36
12339,ASN,8
97322,DR,10
13049,ASN,15
15054,BSB,8
54414,DLI,18
25013,MB,1
22441,CNB,9
97048,TNA,8
12682,AJJ,6
19313,SLN,12
22643,BAM,19
12906,HWH,1
98127,PNVL,2
12678,CBE,5
16792,KTYM,11
19061,BDTS,1
64559,SRE,28
12331,JAT,32
56769,TEN,32
11095,ST,6
54791,BNW,32
12101,HWH,16
14310,UJN,30
12379,CNB,9
12611,AGC,10
79432,ADI,10
11107,BSB,31
54412,RE,37
12025,TDU,5
18646,HYB,1
12960,DDR,20
82606,TBM,13
97127,KYN,24
18646,BZA,10
64536,SMK,3
401,CNB,6
95706,TNA,8
57601,KCG,1
64560,DLI,28
19313,LKO,11
12782,GWL,5
14854,CNB,25
12736,ATP,4
40046,TBM,1
20813,CTC,5
11098,UD,13
14865,JU,33
15008,LRD,27
22881,BZA,8
40145,MS,4
22811,NDLS,14
13152,ASN,89
22402,UHP,1
12352,BARH,6
99016,TNA,2
11095,ANND,3
16501,WADI,16
12801,BBS,3
11204,NGP,28
12160,NGP,15
57626,WL,22
22189,MYR,8
54636,MET,8
19055,ADI,8
40015,MS,4
97325,DR,8
13287,BARH,45
59046,VR,19
19168,SFW,41
64092,DSJ,16
22477,JU,1
68750,ABKP,1
97318,TNA,1
13288,JMU,13
12236,MB,2
12225,ON,11
12433,GWL,8
19401,LKO,27
13151,SAN,53
16501,NDB,6
12238,JRC,3
97353,DR,8
12980,RTM,6
12953,BL,5
74001,DEC,4
22135,NGP,1
12302,DHN,7
13288,BYT,48
14853,RDL,9
11078,LAR,40
22411,NDLS,16
40139,MSB,1
13133,RJPB,57
12415,DEE,23
40036,MSB,18
22914,NDB,9
51422,LONI,73
59426,PNU,1
18203,DURG,1
40399,TBM,18
97314,DR,10
19414,ASN,3
12830,TUNI,10
69116,ANND,7
12334,PNBE,17
12816,ALD,5
54635,HSR,1
55131,CPR,1
12894,BBS,16
40031,MS,4
95108,KYN,7
11095,DRD,10
54309,DLI,1
12087,GHY,8
15631,KNE,26
82631,ERS,13
95713,DR,1
19401,MTJ,18
64075,NZM,8
12333,ZNA,25
12025,SC,8
74982,KKP,13
16184,TMV,13
6548,SA,9
13202,RV,13
54788,RE,1
19302,INDB,32
59161,ANND,20
12237,MB,7
22916,VAPI,28
40345,MS,4
54251,RK,69
12918,ND,9
20903,JBP,7
16507,ADI,12
40317,MS,4
64953,PWL,19
12617,GWL,43
12629,ASK,3
22878,BZA,11
18448,JDB,1
14055,DPU,9
54085,DLI,1
98054,PNVL,1
22959,ND,9
22818,BBS,17
17015,BZA,34
97348,TNA,1
16188,ERS,1
97063,TNA,10
98161,PNVL,2
12382,CNB,5
14317,GWL,14
18425,CTC,5
97341,DR,8
12925,BDTS,1
64494,FDB,4
12305,ALD,7
12056,DDN,1
66537,RMGM,9
22867,NZM,16
56266,MYS,1
64953,MTJ,9
40005,MS,2
93019,DRD,2
12610,MLO,5
14011,LDH,4
18302,BLGR,14
97119,DR,8
16229,MYS,1
51422,PUNE,76
57518,TDU,1
12735,ATP,8
97372,TNA,1
16569,MBNR,12
22482,RE,5
7604,HUP,3
22927,ST,13
15648,KNE,10
19062,RMR,1
19202,ADI,8
15934,DBRG,38
69110,ST,24
19403,MSH,3
64097,NDLS,1
22444,MTJ,14
98046,PNVL,1
59439,ANND,60
99027,TNA,1
96104,KYN,7
17020,UJN,22
19577,ST,22
12248,MTJ,2
64211,AMS,3
14801,BHL,21
14854,ETW,24
56001,MAS,1
12631,TEN,15
19223,MEX,43
56503,NRT,68
17026,WL,4
12480,JU,17
15652,MB,11
12327,BXR,10
14317,FDB,20
12465,RMA,10
54783,SSA,29
54420,RE,1
12844,RGDA,30
6002,TEN,1
12238,LKO,9
40101,MSB,1
12452,PNK,2
12547,ADI,12
13202,SGP,25
19420,BSR,8
64202,ON,4
64160,FZD,10
12909,BVI,2
22705,NGP,7
12617,FDB,47
54464,MB,30
12162,AGC,1
12228,INDB,1
11088,ADI,16
13049,KNN,102
12909,NZM,9
12669,PAR,12
59439,DRD,13
12238,SLN,11
11651,SGRL,14
54784,FKA,60
12975,MYA,2
12901,BL,5
64157,FZD,7
14724,DKZ,11
12451,NDLS,3
15959,DBRG,56
59721,JP,1
19028,ANND,28
57271,VBL,60
18409,SORO,11
12108,KYN,9
12968,SWM,3
12976,MYS,43
11077,MMR,7
12216,PNU,9
98066,PNVL,1
12359,RJPB,12
22684,JBP,9
12151,RIG,14
57626,BG,32
59039,VAPI,14
74647,JRC,7
19312,BRC,9
22706,NGP,8
12656,NLR,4
12509,BNC,1
40313,MS,4
12101,LTT,1
18405,TIG,15
64001,DLI,1
12721,NGP,20
1706,RTM,9
22827,DNKL,4
40035,MSB,1
55309,MB,1
18204,STA,9
6547,TCR,11
64213,AMS,3
40001,MS,4
12469,JAT,14
15008,SWA,16
12193,ATP,4
12785,GWD,4
64558,MTC,16
97008,DR,17
13152,KNN,15
40107,MS,4
40318,MSB,2
22971,VAPI,3
97422,DR,10
12114,MMR,6
19028,ST,30
22927,DRD,8
40339,MSB,1
12655,NLR,38
40348,TBM,1
97034,TNA,8
98130,PNVL,1
12044,LDH,3
40011,TBM,18
12926,GDA,31
16507,SLI,29
12382,ETW,4
12922,ADH,13
12664,NLR,10
12152,LTT,23
95912,DR,5
12679,SA,8
22883,BZA,15
12164,PUNE,19
19015,BH,29
22912,DHN,5
12903,SGZ,10
12379,ASR,15
54333,LKO,46
6547,ERN,13
14309,MTC,24
40368,MSB,2
12760,WL,4
40059,MS,4
82654,BSR,9
19062,SGZ,19
74836,JU,49
13132,PNC,4
16229,STA,32
40016,TBM,1
97365,TNA,17
69152,ST,1
97078,KYN,1
11097,PUNE,1
64281,LKO,18
12513,GHY,31
12970,SGZ,7
99030,TNA,2
15658,KNE,18
12291,AJJ,6
51318,PUNE,1
12351,PNC,22
19167,ND,4
22877,BZA,14
22682,KJM,6
19025,AMI,21
12189,NZM,29
15160,SDL,15
95724,TNA,3
12415,NZM,21
22927,ANND,18
22949,PNU,12
64077,FDB,5
59439,ST,36
19311,INDB,17
98063,PNVL,2
7410,GWD,13
11098,STR,31
64281,SLN,1
95734,KYN,1
13134,BXR,9
64015,NZM,8
13168,SSM,17
